original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"if this thesis is correct , it has important implications for macroeconomic policies : it may lower the sense of urgency behind efforts to enact tax incentives and other measures to increase the rate of growth in productivity and real gnp .",it,has,lower is has,it thesis it,"if this thesis is correct , it important implications for macroeconomic policies has : it the sense of urgency behind efforts tax incentives to enact and other measures the rate of growth in productivity and real gnp to increase may lower ."
"it would also affect the perceptions of the board of governors of the federal reserve system , and the informed public generally , as to what constitutes a reasonable degree of price stability .",it,affect,affect,it,"it the perceptions of the board of governors of the federal reserve system , and the informed public generally , as what a reasonable degree of price stability to constitutes would also affect ."
"in the early 1980s , i predicted a significant acceleration in productivity growth over the rest of the decade .",i,predicted,predicted,i,"in the early 1980s , i a significant acceleration in productivity growth over the rest of the decade predicted ."
"but i had expected more , which is one reason i began looking at evidence suggesting defects in the official output estimates .",i,expected,began expected,i i,"but i more which is one reason i looking at evidence defects in the official output estimates suggesting began had expected , ."
"( it is , however , possible , that further study will reveal increasing bias . )",it,is,is reveal,it study,"( it is , however , possible , that further study increasing bias will reveal . )"
this means that no allowance is made for possible increases in output per unit of labor .,this,means,made means,allowance this,this that no allowance is made for possible increases in output per unit of labor means .
"in an unrelated program in which the labor department does estimate output per employee for more than two-thirds of federal civilian employees , it found an average annual rate of productivity improvement of 1.7 % during the 1980s .",it,found,found estimate,it department,"in an unrelated program in which the labor department output per employee does estimate for more than two-thirds of federal civilian employees , it an average annual rate of productivity improvement of 1.7 % during the 1980s found ."
i estimate that these mismeasurements as detailed by martin n. baily and robert j. gordon add a further 0.12 percentage point to the downward bias in the growth rate of real business product .,i,estimate,estimate add,i mismeasurements,i that these mismeasurements as detailed by martin n. baily and robert j. gordon a further 0.12 percentage point add to the downward bias in the growth rate of real business product estimate .
"net was $ 139 million , or 98 cents a share , for the quarter , compared with $ 213 million , or $ 1.56 a share , a year ago .",net,was,was,net,"net was $ 139 million , or 98 cents a share , for the quarter , compared with $ 213 million , or $ 1.56 a share , a year ago ."
"sales were $ 2.14 billion , up 1.6 % from $ 2.11 billion the previous year .",sales,were,were,sales,"sales were $ 2.14 billion , up 1.6 % from $ 2.11 billion the previous year ."
"in new york stock exchange composite trading , carbide closed at $ 24.50 a share , down 50 cents .",carbide,closed,closed,carbide,"in new york stock exchange composite trading , carbide closed down 50 cents at $ 24.50 a share , ."
"prices also fell for ethylene oxide and glycols , products used in making antifreeze .",prices,fell,fell,prices,"prices also fell for ethylene oxide and glycols , products used in antifreeze making ."
polysilicon is used in making integrated circuits .,polysilicon,used,used,polysilicon,polysilicon is used in integrated circuits making .
"for the nine months , net totaled $ 526 million , or $ 3.74 a share , up 5 % from $ 501 million , or $ 3.71 a share , a year ago .",net,totaled,totaled,net,"for the nine months , net $ 526 million , or $ 3.74 a share , totaled up 5 % from $ 501 million , or $ 3.71 a share , a year ago ."
