original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"on the suit by the limited partners , he says he is considering a defamation suit against the plaintiffs .",he,says,says considering,he he,"on the suit by the limited partners , a defamation suit against the plaintiffs is considering he says he ."
he declines to go into specifics .,he,declines,declines,he,to go into specifics declines he .
they root among the designer offerings at neiman-marcus and bullocks wilshire .,they,root,root,they,root they among the designer offerings at neiman-marcus and bullocks wilshire .
they stroll through the marble-encased corridors of the atrium court .,they,stroll,stroll,they,stroll they through the marble-encased corridors of the atrium court .
"they graze at the farmers market , a combination gourmet food court and grocery store , while a pianist accompanies the noon fashion show with a selection of dreamy melodies .",they,graze,graze accompanies,they pianist,"graze they at the farmers market , a combination gourmet food court and grocery store , while the noon fashion show accompanies a pianist with a selection of dreamy melodies ."
"meanwhile , in the squat office buildings that ring fashion island , the odds are good that someone is getting fleeced .",someone,fleeced,ring fleeced are,buildings someone odds,"meanwhile , in the squat office buildings that fashion island ring , are the odds good that is getting fleeced someone ."
nothing seems hard here .,nothing,seems,seems,nothing,hard seems here nothing .
nightlife is plentiful .,nightlife,is,is,nightlife,is nightlife plentiful .
"but above all , this is the national headquarters for boiler-room operators , those slick-talking snake-oil salesmen who use the telephone to extract money from the gullible and the greedy and then vanish .",this,is,use is,salesmen this,"but above all , is this the national headquarters for boiler-room operators , those slick-talking snake-oil salesmen who the telephone use money to extract from the gullible and the greedy and then vanish ."
"because only a fraction of them are ever prosecuted , nobody really knows how much money bogus telemarketing operators really harvest .",nobody,knows,prosecuted knows harvest,fraction nobody operators,"because are ever prosecuted only a fraction of them , how much money really harvest bogus telemarketing operators really knows nobody ."
"thus falsely reassured , investors sent $ 11.4 million to the newport beach company , most of which was diverted to unauthorized uses , the indictment charges .",investors,sent,sent,investors,"thus falsely reassured , $ 11.4 million sent investors to the newport beach company , was diverted most of which to unauthorized uses , the indictment charges ."
"investigators cite the case of matthew valentine , who is currently serving a six-year sentence at lompoc federal prison for his role in intech investment corp. , which promised investors returns of as much as 625 % on precious metals .",investigators,cite,serving promised cite,valentine corp. investigators,"the case of matthew valentine , who a six-year sentence is currently serving at lompoc federal prison for his role in intech investment corp. , which returns of as much as 625 % on precious metals promised investors cite investigators ."
"with the $ 3 million received from investors , he took frequent junkets with friends to exotic locales and leased an expensive bmw for his girlfriend , whom he met at the shop where he got his custom-tailored suits .",he,took,took met got,he he he,"with the $ 3 million received from investors , frequent junkets with friends to exotic locales took he and an expensive bmw for his girlfriend , whom met he at the shop his custom-tailored suits where got he leased ."
