original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
revenue rose 15 % to $ 534.3 million from $ 464.7 million .,revenue,rose,rose,revenue,rose 15 % revenue to $ 534.3 million from $ 464.7 million .
"wellcome has replied that it is moving ahead to compile the relevant data , and recently promised to develop a pediatric syrup form easier for youngsters to take .",wellcome,replied,replied take moving,wellcome youngsters it,"has replied that is moving ahead to compile the relevant data it wellcome , and recently promised to develop a pediatric syrup form easier for to take youngsters ."
"for some patients , azt has restored the ability to ride a bicycle or solve puzzles , giving back a piece of their childhood if only temporarily .",azt,restored,restored,azt,"for some patients , has restored the ability to ride a bicycle or solve puzzles azt , giving back a piece of their childhood if only temporarily ."
"avon also said it will issue an additional 243,677 of the class c warrants to holders of its class a , class b and unclassified warrants .",avon,said,said issue,avon it,"also said will issue an additional 243,677 of the class c warrants it to holders of its class a , class b and unclassified warrants avon ."
campeau declined to comment .,campeau,declined,declined,campeau,declined to comment campeau .
provigo plans to sell all non-food operations to refocus on its retail and wholesale grocery business .,provigo,plans,plans,provigo,plans to sell all non-food operations to refocus on its retail and wholesale grocery business provigo .
westinghouse expects operating margins of over 10 % and sharply higher earnings per share next year due to a major restructuring .,westinghouse,expects,expects,westinghouse,expects operating margins of over 10 % and sharply higher earnings per share westinghouse next year due to a major restructuring .
adults have had access to the only approved antiviral drug since 1987 .,adults,had,had,adults,have had access to the only approved antiviral drug adults since 1987 .
"research shows azt can relieve dementia and other symptoms in children , 1,859 of whom are known to have been infected .",research,shows,shows relieve,research azt,"shows can relieve dementia and other symptoms in children , are known to have been infected 1,859 of whom azt research ."
"in the san francisco bay area , more than 13,000 people were homeless and landslides threatened more houses .",landslides,threatened,threatened were,landslides people,"in the san francisco bay area , were more than 13,000 people homeless and threatened more houses landslides ."
"jeffrey coors , 44 years old , had been president since 1985 , when he succeeded his father joseph in the job .",he,succeeded,succeeded,he,"jeffrey coors , 44 years old , had been president since 1985 , when succeeded his father joseph he in the job ."
"except for a few spots , notably georgia , virginia and michigan , failures declined almost across the board , according to the business information services company .",failures,declined,declined,failures,"except for a few spots , notably georgia , virginia and michigan , declined failures almost across the board , according to the business information services company ."
d&b defines a business failure as a company that closes with losses to creditors .,d&b,defines,defines closes,d&b company,defines a business failure d&b as a company that closes with losses to creditors .
this occurred partly because of more competition as the number of new businesses surged .,this,occurred,occurred surged,this number,occurred this partly because of more competition as surged the number of new businesses .
"in national over-the-counter trading yesterday , lin rose 50 cents , to $ 109.25 .",lin,rose,rose,lin,"in national over-the-counter trading yesterday , rose lin 50 cents , to $ 109.25 ."
"in national over-the-counter trading yesterday , mesa closed at $ 7.25 , up 25 cents .",mesa,closed,closed,mesa,"in national over-the-counter trading yesterday , closed up 25 cents mesa at $ 7.25 , ."
stateswest asked mesa to repond by oct. 31 .,stateswest,asked,asked,stateswest,asked mesa to repond by oct. 31 stateswest .
revenue rose to $ 372.1 million from $ 336.4 million .,revenue,rose,rose,revenue,rose revenue to $ 372.1 million from $ 336.4 million .
spiegel is 84%-controlled by the otto family of west germany .,spiegel,is,is,spiegel,is spiegel 84%-controlled by the otto family of west germany .
apparently they are learning to say no to excess risk .,they,learning,learning,they,apparently are learning to say no to excess risk they .
"and investors , at least for now , took a pass .",investors,took,took,investors,"and , at least for now , took a pass investors ."
