original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
unocal fell 1 1/2 to 52 1/4 and burlington resources declined 7/8 to 45 5/8 .,unocal,fell,fell declined,unocal resources,unocal fell 1 1/2 to 52 1/4 and burlington resources declined 7/8 to 45 5/8 .
stockholders may buy one share at the subscription price for every four shares of stock they own .,stockholders,buy,own buy,they stockholders,stockholders may buy one share at the subscription price for every four shares of stock they own .
it seeks unspecified money damages .,it,seeks,seeks,it,it seeks unspecified money damages .
shareholders are scheduled to vote on the transaction nov .,shareholders,scheduled,scheduled,shareholders,shareholders are scheduled to vote on the transaction nov .
it said the reduced dividend reflects the low price for precious metals .,it,said,said reflects,it dividend,it said the reduced dividend reflects the low price for precious metals .
comair said it paid cash but declined to disclose the price .,comair,said,said paid,comair it,comair said it paid cash but declined to disclose the price .
"at that level , and given the uncertainty , he believes ual stock should trade closer to",he,believes,believes trade,he stock,"at that level , and given the uncertainty , he believes ual stock should trade closer to"
"on friday , they also persuaded the ual flight attendants to join them .",they,persuaded,persuaded,they,"on friday , they also persuaded the ual flight attendants to join them ."
"banks want to see someone putting up real cash at risk , that is , subordinate to the bank debt in any deal .",banks,want,want putting is,banks someone that,"banks want to see someone putting up real cash at risk , that is , subordinate to the bank debt in any deal ."
that would indicate that the arbs have paper losses on ual alone totalling $ 725 million .,that,indicate,indicate have,that arbs,that would indicate that the arbs have paper losses on ual alone totalling $ 725 million .
"last year , eastern had a quarter loss of $ 1.7 million , or eight cents a share .",eastern,had,had,eastern,"last year , eastern had a quarter loss of $ 1.7 million , or eight cents a share ."
"for the nine months , eastern had net income of $ 41.8 million , or $ 1.80 a share , up 23 % from $ 33.9 million or $ 1.46 a share a year ago .",eastern,had,had,eastern,"for the nine months , eastern had net income of $ 41.8 million , or $ 1.80 a share , up 23 % from $ 33.9 million or $ 1.46 a share a year ago ."
revenue grew 24 % to $ 614.5 million from $ 497.1 million .,revenue,grew,grew,revenue,revenue grew 24 % to $ 614.5 million from $ 497.1 million .
"net was $ 3.1 million , or 16 cents a share , up from $ 1.6 million , or nine cents a share .",net,was,was,net,"net was $ 3.1 million , or 16 cents a share , up from $ 1.6 million , or nine cents a share ."
"revenue was $ 41.2 million , up from $ 27.5 million .",revenue,was,was,revenue,"revenue was $ 41.2 million , up from $ 27.5 million ."
"for the nine months , net was $ 7.7 million , or 41 cents a share , up 97 % from $ 3.9 million , or 22 cents a share , a year earlier .",net,was,was,net,"for the nine months , net was $ 7.7 million , or 41 cents a share , up 97 % from $ 3.9 million , or 22 cents a share , a year earlier ."
"revenue was $ 111.9 million , up 50 % from $ 74.8 million .",revenue,was,was,revenue,"revenue was $ 111.9 million , up 50 % from $ 74.8 million ."
convex makes supercomputers that sell for up to $ 2 million and has an installed base of more than 550 systems and 340 customers world-wide .,convex,makes,makes,convex,convex makes supercomputers that sell for up to $ 2 million and has an installed base of more than 550 systems and 340 customers world-wide .
